14.250004;36.0904
14.300003;36.0505
14.350004;36.0296
14.400005;36.2244
14.450005;36.33
14.500006;36.4181
14.550007;36.4485
14.600002;36.2806
14.65;35.9335
14.700003;35.5533
14.750007;35.1884
14.800004;34.8176
14.850005;34.5414
14.900005;34.317
14.950007;34.0474
15.000007;33.6924
15.050003;33.4687
15.100002;33.1768
15.150006;33.146
15.200006;33.0542
15.250004;32.9165
15.300006;32.8389
15.350002;32.9227
15.400002;33.0602
15.450007;33.0421
15.500004;33.2149
15.55;33.1886
15.600001;33.1704
15.650004;33.4385
15.700007;33.4803
15.750001;33.6329
15.800002;33.7963
15.850002;33.8222
15.900001;34.2254
15.950003;34.5237
16;34.8713
16.050007;35.4401
16.100006;35.7119
16.150005;35.9105
16.200001;36.0317
16.250007;36.319
16.300005;36.4397
16.35;36.5597
16.400002;36.6502
16.450004;36.688
16.500006;36.5095
16.550005;36.1701
16.600006;35.9471
16.650002;35.6253
16.700002;35.3739
16.750003;35.1092
16.800002;34.8121
16.850007;34.4973
16.900001;34.3915
16.950002;34.294
17.000003;34.0258
17.050004;33.7811
17.100002;33.6516
17.150005;33.4403
17.200007;33.3017
17.250003;33.1771
17.300005;32.7244
17.350007;32.8587
17.400004;32.765
17.450001;32.9328
17.500004;33.1028
17.550007;33.3679
17.600006;33.4099
17.650002;33.5245
17.700003;33.7348
17.750004;33.8139
17.800007;33.6882
17.850007;33.8756
17.900005;34.2193
17.950005;34.4356
18;34.6663
18.050007;34.9037
18.100001;35.2298
18.150004;35.2673
18.200005;35.5761
18.250005;35.7786
18.300007;36.0314
18.350005;36.3849
18.400003;36.512
18.450003;36.552
18.500002;36.5749
18.550006;36.4118
18.600005;36.3956
18.650001;35.9291
18.700005;35.7033
18.750001;35.4516
18.800004;34.9602
18.850004;34.6361
18.900002;34.2582
18.950006;33.8693
19.000001;33.9241
19.050001;33.6196
19.100004;33.5605
19.150004;33.4327
19.200002;33.3924
19.250007;33.4158
19.300006;33.1513
19.35;32.987
19.400006;32.9666
19.450003;32.8651
19.500002;33.0672
19.550003;33.29
19.600001;33.3137
19.650004;33.3466
19.700002;33.6425
19.750007;33.7148
19.800006;33.8487
19.850006;33.9822
19.900004;34.0733
19.950002;34.2794
20.000005;34.6863
20.050003;34.8449
20.100002;35.0679
20.150001;35.5004
20.200007;35.7251
20.250002;35.9435
20.300005;36.0559
20.350007;36.2942
20.400006;36.2148
20.450002;36.1925
20.500004;36.2286
20.550004;36.1209
20.6;36.0459
20.650004;36.0253
20.700006;35.7631
20.750005;35.4056
20.800003;35.2801
20.85;35.0522
20.9;34.6009
20.950001;34.2226
21.000002;34.1905
21.050003;33.7828
21.100002;33.5559
21.150005;33.2427
21.200002;33.1268
21.250003;33.1311
21.300003;32.9518
21.350004;32.5593
21.4;32.8842
21.450002;33.0093
21.5;32.9794
21.550003;32.9681
21.600003;33.2066
21.650002;33.0999
21.700007;33.429
21.75;33.5622
21.800005;33.725
21.850002;34.0024
21.900002;34.0209
21.950006;34.0283
22.000004;34.375
22.050002;34.7879
22.100004;34.9597
22.150005;35.1662
22.200001;35.5915
22.250005;35.8993
22.300005;36.2201
22.35;36.3598
22.400001;36.2957
22.450002;36.3818
22.5;36.3915
22.550001;35.8736
22.600005;36.1485
22.650005;35.8752
22.700006;35.6578
22.750005;35.4034
22.800004;35.1373
22.850004;34.74
22.900004;34.4483
22.950006;34.2702
23.000003;34.1011
23.050005;34.1238
23.100003;33.711
23.150004;33.4549
23.200004;33.3611
23.250004;33.3646
23.300003;33.2155
23.350003;33.042
23.400002;32.8099
23.450003;32.9209
23.500002;32.8782
23.550005;32.7548
23.600007;33.008
23.650002;33.2236
23.700006;33.3813
23.750004;33.5188
23.800002;33.6896
23.850001;33.8308
23.900002;34.0453
23.950005;34.1009
24.000006;34.2997
24.050001;34.721
24.100002;34.9975
24.150001;35.046
24.200002;35.4199
24.250004;35.4322
24.300003;35.5674
24.350006;35.8029
24.400005;36.0068
24.450006;36.1643
24.500007;36.0919
24.550004;36.3591
24.600003;36.4415
24.650001;36.1621
24.700003;35.6181
24.750004;35.5245
24.800004;35.3964
24.850004;35.0632
24.900007;34.7125
24.950006;34.5064
25.000005;34.1361
25.050005;33.8259
25.100005;33.5712
25.150007;33.4488
25.200002;33.3468
25.250003;33.2377
25.300002;33.2176
25.350002;33.1968
25.400005;32.8036
25.450005;32.9029
25.500003;32.9701
25.550003;32.9129
25.600002;33.081
25.650001;33.0246
25.700006;32.8641
25.750006;33.3361
25.8;33.402
25.850004;33.4719
25.900004;33.7893
25.950002;34.024
26.000002;34.1246
26.050004;34.4088
26.100005;34.6349
26.150004;35.0182
26.200006;35.4195
26.25;35.5579
26.300003;36.0221
26.35;36.3638
26.400007;36.4777
26.450003;36.4367
26.500006;36.3499
26.550003;36.23
26.6;36.1291
26.65;35.8311
26.700006;35.6731
26.750001;35.3853
26.800004;35.2909
26.850006;34.9848
26.900002;34.6917
26.950006;34.4796
27.000007;34.2603
27.050007;34.0427
27.100003;33.9456
27.150002;33.5981
27.200005;33.4753
27.250002;33.3118
27.300003;33.0786
27.350001;32.9142
27.4;32.9313
27.450003;32.8906
27.500004;32.8445
27.550005;32.8723
27.600005;32.9747
27.650005;33.0653
27.700007;33.2621
27.750005;33.4021
27.800006;33.5418
27.850007;33.5847
27.900001;33.711
27.950001;34.1099
28.000002;34.216
28.050001;34.2927
28.100004;34.5199
28.150005;34.7766
28.200001;35.0105
28.250001;34.9569
28.300001;35.3794
28.350002;35.6677
28.400001;36.0462
28.450001;36.2232
28.500001;36.5811
28.550005;36.7082
28.600004;36.4885
28.65;36.3273
28.7;35.991
28.750004;35.839
28.800005;35.2612
28.850007;34.9519
28.900002;34.6039
28.950006;34.2921
29.000003;34.1964
29.050006;34.049
29.100007;33.8257
29.15;33.6708
29.200004;33.5386
29.250007;33.4731
29.300003;33.3126
29.350003;32.8798
29.400004;32.8712
29.450006;32.7477
29.500004;32.6572
29.550001;32.7286
29.600007;32.9972
29.650005;32.7888
29.700004;33.2035
29.750003;33.2087
29.800007;33.417
29.850006;33.288
29.900006;33.5282
29.950002;33.6914
30.000005;34.1058
30.050007;34.4374
30.100007;34.8227
30.150007;34.9641
30.200005;35.4421
30.250003;35.5473
30.300003;35.6067
30.350007;35.7067
30.400003;35.8798
30.450005;35.8768
30.500002;35.9101
30.550002;36.0149
30.600003;36.1248
30.650002;35.9406
30.700002;35.8439
30.750002;35.8478
30.800003;35.6129
30.850003;35.3414
30.900001;35.1136
30.950004;34.8824
31.000002;34.6978
31.050001;34.3397
31.100003;33.9935
31.150002;33.4259
31.200001;33.3854
31.25;33.3419
31.300004;33.0775
31.350003;33.0223
31.400004;32.82
31.450005;32.8885
31.5;33.0668
31.55;32.8714
31.600005;32.7393
31.650002;33.12
31.7;32.9257
31.750006;32.9383
31.800002;32.9921
31.850005;33.3952
31.900002;33.7626
31.950005;33.6318
32.000005;33.9214
32.050004;34.3424
32.100007;34.4765
32.150004;34.8113
32.200005;35.0562
32.250006;35.2115
32.300001;35.3595
32.350006;35.717
32.400007;35.917
32.450004;36.0335
32.500001;35.9048
32.550002;35.8252
32.600003;35.8746
32.650005;35.7062
32.700005;35.6195
32.750006;35.5951
32.800005;35.6602
32.850006;35.669
32.900001;35.3415
32.950006;35.0193
33.000001;34.5976
33.050002;34.2206
33.100001;33.8141
33.150007;33.4176
33.200005;33.2817
33.250002;33.4135
33.300004;33.2299
33.35;33.2865
33.400001;33.5253
33.450003;33.3812
33.5;33.1021
33.550005;32.9684
33.600004;32.8175
33.650001;32.452
33.700003;32.6557
33.750005;32.8332
33.800002;33.0142
33.850003;32.919
33.900006;33.2564
33.950004;33.5623
34.000001;33.8752
34.050002;34.2049
34.100001;34.3196
34.150002;34.3898
34.200002;34.8792
34.250003;35.0956
34.300002;35.3673
34.350001;35.6854
34.400004;35.8469
34.450002;35.9632
34.500001;36.2844
34.550007;36.361
34.600002;36.5487
34.650006;36.382
34.700002;36.1988
34.750005;35.9629
34.800004;35.6145
34.850001;35.035
34.900006;34.7797
34.950003;34.5934
35.000003;34.3793
35.050001;34.1621
35.100004;33.9857
35.150007;33.8582
35.200002;33.8161
35.250001;33.8066
35.300001;33.485
35.350007;33.4539
35.400004;33.1328
35.450002;32.8612
35.500003;32.7636
35.550007;32.582
35.600006;32.6609
35.650002;32.7724
35.700003;32.77
35.750002;32.9122
35.800005;33.2019
35.850007;33.4908
35.900001;33.5873
35.950005;33.9155
36.000001;33.9713
36.050007;34.1658
36.100005;34.3659
36.150003;34.4168
36.200006;34.0801
36.250004;34.7393
36.300004;34.84
36.350003;34.9589
36.400002;35.4802
36.450001;35.7573
36.500004;36.0427
36.550004;36.2637
36.600005;36.3608
36.650007;36.1977
36.7;36.0495
36.750006;35.941
36.800005;35.6682
36.850004;35.4626
36.9;35.1006
36.950005;34.4996
37.000005;34.6066
37.050005;34.509
37.100007;34.2636
37.150006;34.0526
37.200001;33.5062
37.250003;33.5048
37.3;33.3366
37.350004;33.1862
37.400003;32.9987
37.450005;32.8482
37.500006;32.7246
37.550007;32.7728
37.600005;32.7197
37.650004;32.7487
37.700001;33.0426
37.750003;33.0119
